canonicalName,eolID,inaturalistID,gbifID,wikipediaID,arkiveID,adwID,fishbaseID,amphibiawebID
Didymella applanata,1015196,1107272,9430933,Q5274261,,,,
Didymella curtisii,52242618,1104278,9686906,Q10677378,,,,
Didymella fabae,244824,381301,2614063,Q5274263,,,,
Epicoccum andropogonis,11943184,1017184,2615879,,,,,
Epicoccum nigrum,295383,350750,2617206,Q5382591,,,,
Leptosphaerulina myrtillina,191258,1039496,2614232,,,,,
Leptosphaerulina trifolii,191259,382950,2614239,Q6528406,,,,
Peyronellaea obtusa,18154502,381418,5894152,Q4948840,,,,
Stagonosporopsis cucurbitacearum,18143513,1104094,5894180,Q149490,,,,
Didymosphaeria oregonensis,6521300,1180307,3536456,,,,,
Didymosphaeria variabile,46723770,1362162,7495622,,,,,
Halotthia posidoniae,194274,1223121,2618890,,,,,
Kirschsteiniothelia atra,46722766,1036863,7908071,,,,,
Leptosphaeria acuta,163353,781695,2618497,Q6528388,,,,
Leptosphaeria doliolum,1029888,382941,2618459,,,,,
Leptosphaeria maculans,188428,1104267,8508382,Q6528396,,,,
Neosetophoma samarorum,299312,1104303,8817072,,,,,
Lophiostoma nucula,188114,1478393,2615684,,,,,
Lophiostoma semiliberum,1031419,382979,2615730,,,,,
Sigarispora arundinis,46723234,1024868,8374445,,,,,
Sigarispora caulium,46723235,382977,7635486,,,,,
Macrodiplodiopsis desmazieri,52241711,1258367,2587921,,,,,
Massaria anomia,189415,1228732,5260284,,,,,
Massaria aucupariae,21313136,1524959,7494489,,,,,
Massaria campestris,21313137,1461700,7712386,,,,,
Massaria gigantispora,21313139,1440225,7913102,,,,,
Massaria inquinans,1004654,1000169,8898147,,,,,
Massaria vomitoria,6504117,1023503,6019100,,,,,
Helminthosporium oligosporum,6511694,901966,3535253,,,,,
Helminthosporium solani,1029381,350973,2618168,Q1117479,,,,
Helminthosporium velutinum,189141,350974,2618151,,,,,
Byssosphaeria rhodomphala,6514124,866016,2619779,,,,,
Herpotrichia pinetorum,18141565,147988,2615362,,,,,
Melanomma caryophagum,6514401,1031662,5513985,,,,,
Melanomma pulvis-pyrius,1005586,383080,9025616,,,,,
Nigrolentilocus variabilis,8588087,462019,2619619,,,,,
Pseudotrichia mutabilis,191576,997198,8928769,,,,,
Kalmusia sarothamni,1029875,1515234,2615571,,,,,
Microsphaeropsis hellebori,997706,416385,5262495,,,,,
Montagnula opulenta,197592,1498887,2615572,,,,,
Montagnula perforans,18156113,1362470,2615206,,,,,
Paraconiothyrium brasiliense,8588044,473062,2615556,,,,,
Paraconiothyrium tiliae,44452721,628838,8327787,,,,,
Paraphaeosphaeria michotii,1008403,383390,2615606,,,,,
Pseudocamarosporium brabeji,52241566,1362145,9693403,,,,,
Amarenomyces ammophilae,301809,794067,2615216,Q4740219,,,,
Ampelomyces quisqualis,1003134,381225,2619225,Q2475964,,,,
Didymocyrtis epiphyscia,52242330,929562,9730875,,,,,
Didymocyrtis foliaceiphila,52242327,1104073,9718786,,,,,
Didymocyrtis infestans,52782558,969205,9699569,,,,,
Didymocyrtis pseudeverniae,52242331,1123842,9740300,,,,,
Didymocyrtis ramalinae,52242332,933469,9797049,,,,,
Didymocyrtis xanthomendozae,52242328,1029917,9792259,,,,,
Entodesmium niesslianum,190896,382246,8567704,,,,,
Phaeosphaeria eustoma,191528,408037,2619369,,,,,
Phaeosphaeria lycopodina,194321,577897,2619349,,,,,
Phaeosphaeria silenes-acaulis,193069,1026084,2619357,,,,,
Phaeosphaeriopsis glaucopunctata,302276,1020039,2614260,,,,,
Setomelanomma holmii,1002915,977791,2614888,,,,,
Setophoma terrestris,997077,976325,7436896,Q7263445,,,,
Sphaerellopsis filum,18134148,510900,5263161,,,,,
Stagonospora calystegiae,997249,384413,10722902,,,,,
Stagonospora neglecta,997257,1504719,2619428,,,,,
Stagonospora subseriata,299309,1017607,2619477,,,,,
Asteromassaria macrospora,133592,1356347,8352604,,,,,
Pleomassaria carpini,11501625,1025057,3535850,,,,,
Prosthemium betulinum,188181,1096003,3535814,,,,,
Prosthemium neobetulinum,997173,1096008,7905912,,,,,
Splanchnonema pupula,133515,1436536,8999179,,,,,
Alternaria alternata,152415,350022,2616163,Q2704244,,,,
Alternaria brassicae,188343,327991,2616257,Q4736348,,,,
Alternaria brassicicola,190743,381142,2616139,Q5234097,,,,
Alternaria catalpae,6507320,933434,2616198,,,,,
Alternaria citri,162103,381146,2616137,Q4736351,,,,
Alternaria infectoria,11501363,1095902,2616954,,,,,
Alternaria radicina,1005430,379739,2616281,Q3021774,,,,
Alternaria ramulosa,1008651,894568,2616221,,,,,
Alternaria solani,198970,360210,2616205,Q2715597,,,,
Alternaria sonchi,160612,381210,2616112,Q15215917,,,,
Alternaria tenuissima,190183,350025,2616214,Q4736374,,,,
Alternaria zinniae,190355,381213,2616333,Q4736378,,,,
Bipolaris incurvata,134061,1183846,2617117,Q4915495,,,,
Bipolaris maydis,11501521,1095949,2615946,Q7570656,,,,
Bipolaris oryzae,6752668,1095951,2615973,Q3767784,,,,
Bipolaris sorokiniana,11501503,1095953,2615927,Q5139370,,,,
Chalastospora gossypii,11943848,1174542,3530808,,,,,
Curvularia inaequalis,189740,989621,2616436,Q10463928,,,,
Curvularia ravenelii,39981800,1095952,7695853,Q5139369,,,,
Exserohilum rostratum,11501557,1004357,2617004,Q7456829,,,,
Exserohilum turcicum,11501545,976283,2616982,Q3015943,,,,
Neocamarosporium calvescens,46723465,1096391,7809205,,,,,
Nimbya gomphrenae,1032478,1258461,2616643,,,,,
Paradendryphiella salina,39983891,416576,7740276,,,,,
Prathoda longissima,8586588,350023,2615876,,,,,
Pyrenophora graminea,1005199,384015,2616571,Q7263462,,,,
Pyrenophora seminiperda,1008234,1006820,2616589,Q7263459,,,,
Pyrenophora teres,1017136,384019,2616563,Q15633687,,,,
Pyrenophora tritici-repentis,1005477,384021,2616606,Q289074,,,,
Stemphylium vesicarium,194898,1017690,5262666,Q146566,,,,
Shiraia bambusicola,1015031,1258447,5262481,Q7498238,,,,
Preussia calomera,6507001,1076712,5510627,,,,,
Preussia cymatomera,18157531,985356,5262951,,,,,
Preussia dubia,6506914,1072228,7838902,,,,,
Preussia fleischhakii,194033,383819,5262920,,,,,
Preussia funiculata,1029899,1006397,5262927,,,,,
Preussia isomera,194035,1365019,5262918,,,,,
Preussia longisporopsis,6506927,1047547,8242216,,,,,
Preussia minipascua,6506930,942503,8359668,,,,,
Preussia octomera,194888,1006398,7733254,,,,,
Preussia typharum,1008422,383820,5262919,,,,,
Sporormia subticinensis,156520,1064640,2617887,,,,,
Sporormiella albolanata,8586199,1061267,2617950,,,,,
Sporormiella australis,193475,384379,2617955,,,,,
Sporormiella capybarae,6506905,1372335,3528510,,,,,
Sporormiella corynespora,193478,1025121,2617930,,,,,
Sporormiella grandispora,1008579,1182187,2617961,,,,,
Sporormiella heptamera,6506916,384381,2617994,,,,,
Sporormiella hexamera,6506918,1045386,3528529,,,,,
Sporormiella intermedia,194887,384382,2617974,,,,,
Sporormiella isomera,193480,1366074,2617986,,,,,
Sporormiella lageniformis,193481,1017008,2617962,,,,,
Sporormiella minima,189967,384383,2617932,,,,,
Sporormiella minutisperma,18157753,1065736,5954047,,,,,
Sporormiella muskokensis,6506931,1017009,3528492,,,,,
Sporormiella octonalis,6506934,1401521,3528535,,,,,
Sporormiella pulchella,193486,947107,2617946,,,,,
Sporormiella subtilis,6506949,1457242,3528493,,,,,
Sporormiella vexans,193489,1017011,2617978,,,,,
Immotthia atrograna,6522383,868446,2615494,,,,,
Tetraploa aristata,46587420,352491,2615767,,,,,
Dendryphion comosum,158522,350645,2617225,,,,,
Dendryphion digitatum,6510729,350646,3531001,,,,,
Dendryphion nanum,190547,350647,2617219,,,,,
Hormiscium ericae,6417578,904026,3302747,,,,,
Torula herbarum,997576,352529,5258129,Q10700514,,,,
Anguillospora crassa,244199,794068,2615235,,,,,
Astrosphaeriella trochus,134126,350150,2619683,,,,,
Berkleasmium concinnum,6660058,211220,2613982,,,,,
Berkleasmium conglobatum,6660059,865234,2613976,,,,,
Berkleasmium inflatum,6660064,1238722,3542445,,,,,
Clavariopsis aquatica,187900,471602,8268939,,,,,
Coronospora novae-zelandiae,6653211,381860,2615468,,,,,
Leptothyrium alneum,295630,924047,7812304,,,,,
Mycocentrospora acerina,997684,408087,2614833,Q6947117,,,,
Periconia atra,295810,379863,2615403,,,,,
Periconia byssoides,295808,327986,2615410,,,,,
Periconia cookei,997654,351718,2615421,,,,,
Periconia hispidula,997655,383431,2615422,,,,,
Periconia minutissima,1013594,351721,2615420,,,,,
Pseudocoleophoma polygonicola,52241497,1444103,9751840,,,,,
Strigula fossulicola,198386,380993,5259743,,,,,
Strigula nitidula,133504,231815,5509857,,,,,
Strigula novae-zelandiae,6661534,384454,5510014,,,,,
Strigula smaragdula,198488,352461,5509824,,,,,
Normandina acroglypta,11498720,865939,3469721,,,,,
Normandina pulchella,197231,117861,2591021,,,,,
Steinia geophana,52239783,174858,5261114,,,,,
Clypeococcum hypocenomycis,133411,175981,3543411,,,,,
Polycoccum pulvinatum,198948,228582,3543391,,,,,
Astrothelium variolosum,10468873,214513,3528223,,,,,
Mycomicrothelia wallrothii,300482,225361,2613216,,,,,
Polymeridium quinqueseptatum,1029106,228605,3528088,,,,,
Trypethelium eluteriae,133747,233083,3528216,,,,,
Acanthohelicospora aurea,52240378,1235312,9711639,,,,,
Acanthophiobolus helicosporus,191200,416480,2613737,,,,,
Acanthostigma ellisii,188246,1478395,2613819,,,,,
Helicoma atroseptatum,6506166,382555,3541665,,,,,
Helicoma muelleri,188815,350963,2613701,Q10519723,,,,
Helicomyces colligatus,6506361,417941,2613891,,,,,
Helicomyces roseus,188681,350965,2613895,,,,,
Helicomyces tenuis,1004597,382558,2613894,,,,,
Helicoon ellipticum,1014125,382559,4910720,,,,,
Rebentischia unicaudata,1009290,1165229,2613648,,,,,
Titaea maxilliformis,1005619,384497,7812879,,,,,
Tubeufia cerea,194734,352640,2613795,,,,,
Xenosporium mirabile,161722,384754,2613922,,,,,
Apiosporella caudata,6488255,462635,6353552,,,,,
Asteromella kalmicola,6521615,1079612,3513490,,,,,
Bactrodesmium abruptum,997164,407448,2626253,,,,,
Bactrodesmium betulicola,295055,381367,2626241,,,,,
Bactrodesmium leptopus,6641118,1441378,3526670,,,,,
Bactrodesmium obovatum,997166,1047693,2626256,,,,,
Bryostroma bryi,1003778,1459589,2626454,,,,,
Bryostroma trichostomi,244439,735158,2626449,,,,,
Buelliella inops,6590286,462544,3525993,,,,,
Buelliella trypethelii,6590292,215587,3525982,,,,,
Catinella olivacea,133607,505047,6613458,,,,,
Cercidospora epipolytropa,244875,216489,2626342,Q10446319,,,,
Cercidospora macrospora,1015443,462640,2626357,Q10446324,,,,
Dilophospora alopecuri,295342,899805,8965967,Q5277034,,,,
Endococcus propinquus,245084,219145,10886753,,,,,
Endococcus protoblasteniae,6522220,991187,3527472,,,,,
Endococcus rugulosus,245086,219144,2626289,,,,,
Euantennaria caulicola,6417482,382344,2624832,,,,,
Euantennaria mucronata,6417483,382345,2624827,,,,,
Euantennaria pacifica,6417485,382347,2624831,,,,,
Lojkania melasperma,6520937,1077564,3528688,,,,,
Homostegia hertelii,6414059,463113,3513733,,,,,
Homostegia pelvetii,52784461,399644,3548887,,,,,
Homostegia piggotii,245127,221483,2626385,,,,,
Leptopeltis litigiosa,1016781,994965,2613460,,,,,
Leptospora rubella,1001780,1024862,8920554,,,,,
Leptorhaphis epidermidis,197262,223502,5263109,,,,,
Pleostigma jungermannicola,244582,1125283,2612607,,,,,
Dothidella ulmi,11500680,1006201,2567575,Q7202582,,,,
Bryochiton microscopicus,1016919,1282014,2625186,,,,,
Bryomyces velenovskyi,191710,1260387,5265451,,,,,
Lizonia baldinii,192777,777051,2625293,,,,,
Lizonia emperigonia,1030596,907047,3527185,,,,,
Wentiomyces melioloides,6658995,408320,2625274,,,,,
Rosenscheldia abundans,1001460,878282,2626062,,,,,
Schizothyrium gaultheriae,6629957,1020253,3499715,,,,,
Schizothyrium pomi,1008231,203701,2624775,Q7431645,,,,
Seuratia millardetii,192946,1096579,5265499,,,,,
Vizella tunicata,6442250,384731,2625349,,,,,
Valsaria insitiva,52240458,1478398,9190115,Q7912611,,,,
Anungitea heterospora,243075,407142,2617579,,,,,
Apiosporina collinsii,6505409,551037,5262860,,,,,
Apiosporina morbosa,190429,58700,5262861,Q5272287,,,,
Atopospora betulina,1005462,357732,9204527,,,,,
Coleroa chaetomium,188484,968003,2617666,,,,,
Coleroa circinans,994934,381760,2617673,,,,,
Coleroa robertiani,1008603,894691,2617650,,,,,
Gibbera vaccinii,160918,992118,2617648,,,,,
Lasiobotrys lonicerae,156980,1047073,2617714,,,,,
Lineostroma banksiae,1031191,1515666,2617570,Q10562681,,,,
Metacoleroa dickiei,1009215,1199753,2617262,,,,,
Rhizosphaera kalkhoffii,995450,549203,5262904,,,,,
Rosenscheldiella styracis,6505402,384159,2617731,,,,,
Venturia carpophila,195082,384720,5262839,Q7920446,,,,
Venturia inaequalis,1029739,203151,11114414,Q10675708,,,,
Venturia liriodendri,6504683,1147715,5514515,,,,,
Venturia massalongoi,18149175,1464186,5514455,,,,,
Venturia oleaginea,46721873,1083305,7685935,Q3966740,,,,
Venturia potentillae,1030115,1019235,5262855,,,,,
Venturia pyrina,996490,384724,5262809,Q1392732,,,,
Venturia radiosa,11500455,1259115,5262773,,,,,
Venturia rumicis,1030180,384725,5262801,,,,,
Dennisiella babingtonii,194165,1375001,2598777,Q5036056,,,,
Epibryon casaresii,6658970,1304263,7855667,,,,,
Epibryon diaphanum,192177,1543814,2625194,,,,,
Epibryon interlamellare,192432,777053,2625220,,,,,
Epibryon muscicola,1008774,1509762,2625246,,,,,
Epibryon plagiochilae,1008772,991254,2625248,,,,,
Capronia muriformis,42841731,1478394,8191400,,,,,
Capronia pilosella,996549,409330,5260244,,,,,
Cladophialophora bantiana,1016316,1040377,2598481,Q10454336,,,,
Exophiala calicioides,997867,915873,2598417,,,,,
Rhinocladiella cristaspora,18394227,407380,7245363,,,,,
Collemopsidium foveolatum,1032768,462768,3467061,,,,,
Collemopsidium ostrearum,196365,1136877,3467164,,,,,
Collemopsidium sublitorale,195341,462770,3467075,,,,,
Caliciopsis arceuthobii,6420636,1275481,2597019,,,,,
Caliciopsis pinea,188268,906932,2597015,,,,,
Corynelia brasiliensis,6420695,1172675,3468457,,,,,
Corynelia tropica,6420711,381993,2596988,,,,,
Corynelia uberata,6420712,1408851,2596982,,,,,
Elaphomyces americanus,52786177,1153326,9769714,,,,,
Elaphomyces appalachiensis,6448389,350717,3465284,,,,,
Elaphomyces granulatus,187856,408069,2598370,,,,,
Elaphomyces muricatus,161239,350719,2598368,,,,,
Elaphomyces papillatus,48620467,1047204,3465324,,,,,
Elaphomyces verruculosus,46709336,350721,8142924,,,,,
Pseudotulostoma japonicum,6448474,1159446,2598377,,,,,
Pseudotulostoma volvatum,8585418,1159445,2598376,,,,,
Aspergillus costaricensis,39973232,1421149,5488941,,,,,
Aspergillus flavipes,189178,987969,5259935,Q6650998,,,,
Aspergillus flavus,46587438,350136,5259820,Q137096,,,,
Aspergillus fumigatus,1017348,493232,5260010,Q134359,,,,
Aspergillus niger,2920814,350138,3465658,Q132014,,,,
Aspergillus pragensis,42615656,1421151,8258070,Q60520419,,,,
Aspergillus tubingensis,189330,987970,5259931,Q736504,,,,
Aspergillus westerdijkiae,11945093,1421150,5488970,Q60520505,,,,
Dendrosphaera eberhardtii,1030756,1038627,2597161,,,,,
Paecilomyces maximus,6450431,1349245,3466754,,,,,
Penicilliopsis clavariiformis,302267,537693,2597156,,,,,
Penicillium bialowiezense,49885293,1534590,10809393,,,,,
Penicillium brevicompactum,49885292,518964,2597936,Q7162860,,,,
Penicillium citrinum,49885337,351699,2597681,Q10622902,,,,
Penicillium coccotrypicola,51548966,1308016,7598374,Q19636622,,,,
Penicillium commune,49885301,351701,2597910,Q10622907,,,,
Penicillium dierckxii,49885386,1194406,2597723,Q10622917,,,,
Penicillium digitatum,1028734,383410,2597892,Q2687731,,,,
Penicillium erubescens,49885822,1408940,2597605,Q10622926,,,,
Penicillium expansum,52786138,383411,2597789,Q147358,,,,
Penicillium glabrum,49885335,964639,2597849,Q7162864,,,,
Penicillium glandicola,49885277,778703,3465975,Q10622938,,,,
Penicillium glaucoalbidum,51548982,1149523,7864224,Q20721136,,,,
Penicillium hirsutum,49251454,940957,6548601,Q15632557,,,,
Penicillium italicum,52786144,351703,2597864,Q3013197,,,,
Penicillium melanoconidium,49885312,1364260,2597839,Q10622986,,,,
Penicillium oxalicum,49885336,1025375,2597950,Q10623016,,,,
Penicillium parvum,49565239,1408945,5260115,Q20721658,,,,
Penicillium paxilli,48380771,1544520,2597848,Q10623024,,,,
Penicillium roqueforti,52786149,372479,2597774,Q133247,,,,
Penicillium singorense,51549015,1157535,7503329,Q20897860,,,,
Penicillium solitum,48380775,1456404,4911073,Q15020954,,,,
Penicillium vulpinum,49885298,383413,2598018,Q7162858,,,,
Talaromyces acaricola,52239004,1489850,9677719,,,,,
Talaromyces amestolkiae,33634334,1396489,7977836,,,,,
Talaromyces cecidicola,43622058,1224393,7442900,Q20720529,,,,
Talaromyces palmae,33634316,1148274,8405669,Q10623018,,,,
Talaromyces purpureogenus,42615634,1148277,8102890,,,,,
Talaromyces wortmannii,11499845,1148273,8352810,Q10622967,,,,
Trichocoma paradoxa,1029905,384569,5259774,,,,,
Chaenothecopsis caespitosa,133401,1370531,2595722,,,,,
Chaenothecopsis consociata,6629734,216596,2595735,,,,,
Chaenothecopsis debilis,1008162,216597,2595723,,,,,
Chaenothecopsis fennica,6629723,462665,2595724,,,,,
Chaenothecopsis haematopus,1031770,400661,2595710,,,,,
Chaenothecopsis nana,190289,216599,2595711,,,,,
Chaenothecopsis nigra,1031769,400658,2595729,,,,,
Chaenothecopsis ochroleuca,6629755,462672,3468624,,,,,
Chaenothecopsis pusilla,195149,216600,8613747,,,,,
Chaenothecopsis pusiola,196905,216601,2595730,,,,,
Chaenothecopsis rubescens,196904,216602,2595703,,,,,
Chaenothecopsis savonica,300646,216603,2595719,,,,,
Chaenothecopsis sitchensis,6629763,462676,3468603,,,,,
Chaenothecopsis tsugae,6629769,462678,3468640,,,,,
Chaenothecopsis viridialba,1016584,216604,2595706,Q10716390,,,,
Mycocalicium albonigrum,6629783,225339,2595673,,,,,
Mycocalicium subtile,197351,225347,2595664,,,,,
Mycocalicium victoriae,6629820,403998,7790825,,,,,
Phaeocalicium compressulum,193175,227618,8539950,,,,,
Phaeocalicium flabelliforme,6629857,453065,2595693,,,,,
Phaeocalicium minutissimum,6629862,463721,3468714,,,,,
Phaeocalicium polyporaeum,6629864,127377,2595690,Q10625742,,,,
Phaeocalicium populneum,1008619,227620,2595684,,,,,
Stenocybe pullatula,161362,231549,5259424,,,,,
Sphinctrina anglica,1007361,231379,2595742,,,,,
Sphinctrina leucopoda,197814,231380,2595739,,,,,
Sphinctrina turbinata,10478627,231382,10880719,,,,,
Histoplasma capsulatum,6550633,351006,3469218,Q143747,,,,
Trichophyton mentagrophytes,1017192,1018977,2596108,Q7840903,,,,
Trichophyton rubrum,189158,352616,2596156,Q138834,,,,
Trichophyton verrucosum,996218,1390811,7252801,Q2452678,,,,
Gymnoascus reessii,133636,328010,2595807,,,,,
Rollandina capitata,6550761,905342,3302232,,,,,
Onygena corvina,158524,179048,5259475,,,,,
Onygena equina,158466,703673,5259473,Q13360827,,,,
Harorepupu aotearoa,46709518,1530027,8305520,,,,,
Acrocordia cavata,195117,212391,2598807,,,,,
Acrocordia conoidea,1008000,212392,2598815,,,,,
Acrocordia gemmata,196667,212393,2598808,Q10509861,,,,
Anisomeridium biforme,195119,213663,2598821,,,,,
Anisomeridium carinthiacum,1032655,399562,3466856,,,,,
Anisomeridium leucochlorum,6503471,213666,3466882,,,,,
Anisomeridium polypori,198812,462293,3466883,,,,,
Anthracothecium prasinum,1032654,213802,3302167,,,,,
Distopyrenis americana,6503392,218612,2598837,,,,,
Lithothelium australe,6503152,403486,3467390,,,,,
Lithothelium hyalosporum,6503158,224016,3467385,,,,,
Pyrenula dermatodes,995176,463946,2598843,,,,,
Pyrenula hibernica,11498347,980848,5489923,,,,,
Pyrenula howeana,18389865,1426192,5260271,,,,,
Pyrenula laevigata,197536,229573,2598852,,,,,
Pyrenula leucostoma,1003055,229574,3467492,,,,,
Pyrenula macrospora,300601,1050387,2598865,,,,,
Pyrenula mamillana,197537,229579,3467702,,,,,
Pyrenula microcarpa,1007454,229582,3467485,Q10647420,,,,
Pyrenula nitida,133768,596961,2598866,Q10432279,,,,
Pyrenula nitidella,18390211,596962,2598855,,,,,
Pyrenula nitidula,203641,463953,3467641,,,,,
Pyrenula occidentalis,1032222,117873,2598867,,,,,
Pyrenula ochraceoflava,1031237,229584,2598857,Q10647427,,,,
Pyrenula pyrenuloides,1031236,229591,2598868,,,,,
Pyrenula ravenelii,1031235,229593,3467520,,,,,
Pyrgillus javanicus,1007398,229603,3468093,,,,,
Sorocybe resinae,6646948,866707,2597084,,,,,
Glyphium corrugatum,52786188,1021282,2618075,,,,,
Glyphium elatum,52240552,382485,2618077,,,,,
Agonimia flabelliformis,35432004,785082,7187153,Q17387061,,,,
Agonimia opuntiella,6496345,462264,2596863,,,,,
Agonimia papillata,203639,175810,2596938,,,,,
Agonimia tristicula,133648,212735,2596866,,,,,
Bagliettoa baldensis,11498255,462437,2596780,,,,,
